elab_smiles,pred,canonical_smiles,withdrawn_flag,pref_name,chembl_id,level5
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0,GRANISETRON,CHEMBL289469,"('A04AA02',)"
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,1,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,0,TADALAFIL,CHEMBL779,"('G04BE08',)"
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)CC21,1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0,ERGOTAMINE,CHEMBL442,"('N02CA02', 'N02CA52', 'N02CA72')"
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,DIHYDROERGOTAMINE,CHEMBL1732,"('N02CA01', 'N02CA51')"
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,1,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0,METERGOLINE,CHEMBL19215,"('G02CB05',)"
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,0,ASENAPINE,CHEMBL3187365,"('N05AH05',)"
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,CYPROHEPTADINE,CHEMBL516,"('R06AX02',)"
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,1,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,KETOTIFEN,CHEMBL534,"('S01GX08', 'R06AX17')"
CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,1,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,0,ALCAFTADINE,CHEMBL1201747,"('S01GX11',)"
CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,1,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0,METHDILAZINE,CHEMBL1200959,"('R06AD04',)"
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,1,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,0,TEPOTINIB,CHEMBL3402762,"('L01EX21',)"
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,1,THENALIDINE,CHEMBL2105458,"('R06AX03', 'D04AA03', 'R06AX53')"
CN1CCC(NC(=O)Nc2ccc(C#N)cc2)CC1c1nc2ccccc2[nH]1,1,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,0,GLASDEGIB,CHEMBL2043437,"('L01XJ03',)"
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,0,DIPHENYLPYRALINE,CHEMBL1492,"('R06AA07', 'R06AA57')"
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0,MORPHINE,CHEMBL70,"('N02AA51', 'A07DA52', 'N02AA01')"
CN1CCC23c4c5ccc(OCCN6CCOCC6)c4OC2C(O)C=CC3C1C5,1,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0,PHOLCODINE,CHEMBL2105224,"('R05DA08',)"
CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,1,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,0,PHENINDAMINE,CHEMBL278398,"('R06AX04',)"
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,0,METHIXENE,CHEMBL1201342,"('N04AA03',)"
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0,AZELASTINE,CHEMBL639,"('S01GX07', 'R01AC03', 'R06AX19')"
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0,CLEMASTINE,CHEMBL1626,"('D04AA14', 'R06AA54', 'R06AA04')"
CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,1,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,ELETRIPTAN,CHEMBL1510,"('N02CC06',)"
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,1,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,0,MESORIDAZINE,CHEMBL1088,"('N05AC03',)"
CN1CCCN=C1C=Cc1cccs1,1,CN1CCCN=C1/C=C/c1cccs1,0,PYRANTEL,CHEMBL1626223,"('P02CC01',)"
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,1,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0,OXYPHENCYCLIMINE,CHEMBL1495,"('A03AA01',)"
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1 | CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0,ZOPICLONE | ESZOPICLONE,CHEMBL135400 | CHEMBL1522,"('N05CF01', 'N05CF04')"
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0,CLOZAPINE,CHEMBL42,"('N05AH02',)"
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,LOXAPINE,CHEMBL831,"('N05AH01',)"
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,1,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,0,CLOTHIAPINE,CHEMBL304902,"('N05AH06',)"
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0,PIRENZEPINE,CHEMBL9967,"('A02BX03',)"
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0,THIOTHIXENE,CHEMBL1201,"('N05AF04',)"
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,TRIFLUOPERAZINE,CHEMBL422,"('N05AB06',)"
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,PROCHLORPERAZINE,CHEMBL728,"('N05AB04',)"
CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,1,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,0,ENTRECTINIB,CHEMBL1983268,"('L01EX14',)"
CN1CCN2c3ccccc3Cc3ccccc3C2C1,1,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0,MIANSERIN,CHEMBL6437,"('N06AX03',)"
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,1,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,0,MEDAZEPAM,CHEMBL28333,"('N05BA03',)"
CN1CCOC(c2ccccc2)c2ccccc2C1,1,CN1CCOC(c2ccccc2)c2ccccc2C1,0,NEFOPAM,CHEMBL465026,"('N02BG06',)"
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,1,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,0,MEBHYDROLIN,CHEMBL1625607,"('R06AX15',)"
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,1,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,0,APOMORPHINE,CHEMBL53,"('G04BE07', 'N04BC07')"
CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,1,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0,EDOXABAN,CHEMBL1269025,"('B01AF03',)"
CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,1,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,0,TENAPANOR,CHEMBL3304485,"('A06AX08',)"
CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,CN1Cc2c(N)cccc2C(c2ccccc2)C1,1,NOMIFENSINE,CHEMBL273575,"('N06AX04',)"
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0,NIZATIDINE,CHEMBL3183075,"('A02BA04',)"
CN=C(NC)NCc1ccccc1,1,C/N=C(\NC)NCc1ccccc1,0,BETHANIDINE,CHEMBL1201260,"('C02CC01',)"
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0,PHYSOSTIGMINE,CHEMBL94,"('S01EB05', 'V03AB19')"
CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,1,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,0,IOXAGLIC ACID,CHEMBL1201291,"('V08AB03',)"
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0,REGORAFENIB,CHEMBL1946170,"('L01EX05',)"
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0,SORAFENIB,CHEMBL1336,"('L01EX02',)"
CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,1,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,0,CAPMATINIB,CHEMBL3188267,"('L01EX17',)"
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,1,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0,ENZALUTAMIDE,CHEMBL1082407,"('L02BB04',)"
CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,1,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,0,APALUTAMIDE,CHEMBL3183409,"('L02BB05',)"
CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0,AXITINIB,CHEMBL1289926,"('L01EK01',)"
CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,1,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1.O,0,REGADENOSON,CHEMBL3989695,"('C01EB21',)"
CNC(=S)NCO,1,CNC(=S)NCO,0,NOXYTIOLIN,CHEMBL2106441,"('B05CA07',)"
CNC(C)(C)Cc1ccccc1,1,CNC(C)(C)Cc1ccccc1,0,MEPHENTERMINE,CHEMBL1201234,"('C01CA11',)"
CNC(C)C(O)c1ccccc1,0,CN[C@@H](C)[C@H](O)c1ccccc1 | CN[C@@H](C)[C@@H](O)c1ccccc1,0,EPHEDRINE | PSEUDOEPHEDRINE,CHEMBL211456 | CHEMBL1590,"('R01AB05', 'R01AA03', 'R01BA02', 'R01BA52', 'C01CA26', 'S01FB02', 'A08AA56')"
CNC(C)CCC=C(C)C,1,CNC(C)CCC=C(C)C,0,ISOMETHEPTENE,CHEMBL1697841,"('A03AX10',)"
CNC(C)Cc1ccccc1OC,1,CNC(C)Cc1ccccc1OC,0,METHOXYPHENAMINE,CHEMBL2010507,"('R03CB02',)"
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,1,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,0,VANCOMYCIN,CHEMBL262777,"('A07AA09', 'J01XA01', 'S01AA28')"
CNC1(C)C2CCC(C2)C1(C)C,1,CNC1(C)C2CCC(C2)C1(C)C,0,MECAMYLAMINE,CHEMBL267936,"('C02BB01',)"
CNC1C(O)C(OC2C(NC(=O)C(O)CCN)CC(N)C(OC3OC(CNCCO)=CCC3N)C2O)OCC1(C)O,1,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,0,PLAZOMICIN,CHEMBL1650559,"('J01GB14',)"
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O,1,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,1,DIHYDROSTREPTOMYCIN,CHEMBL1950576,"('S01AA15',)"
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0,SERTRALINE,CHEMBL809,"('N06AB06',)"
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,1,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0,FROVATRIPTAN,CHEMBL1279,"('N02CC07',)"
CNCC(O)c1ccc(O)c(O)c1,1,CNC[C@H](O)c1ccc(O)c(O)c1,0,EPINEPHRINE,CHEMBL679,"('R03AA01', 'A01AD01', 'R01AA14', 'C01CA24', 'B02BC09', 'S01EA51', 'S01EA01', 'R03AK01')"
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,1,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,0,DIPIVEFRIN,CHEMBL1201262,"('S01EA02',)"
CNCC(O)c1cccc(O)c1,0,CNC[C@H](O)c1cccc(O)c1,0,PHENYLEPHRINE,CHEMBL1215,"('R01AB01', 'R01BA03', 'R01BA53', 'S01FB01', 'R01AA04', 'S01GA55', 'S01GA05', 'C01CA06')"
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0,FLUOXETINE,CHEMBL41,"('N06AB03',)"
CNCCC(Oc1cccc2ccccc12)c1cccs1,1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,0,DULOXETINE,CHEMBL1175,"('N06AX21',)"
CNCCC(Oc1ccccc1C)c1ccccc1,1,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0,ATOMOXETINE,CHEMBL641,"('N06BA09',)"
CNCCc1ccccn1,1,CNCCc1ccccn1,0,BETAHISTINE,CHEMBL24441,"('N07CA01',)"
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,1,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,0,RUCAPARIB,CHEMBL1173055,"('L01XK03',)"
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,1,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0,NARATRIPTAN,CHEMBL1278,"('N02CC02',)"
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,SUMATRIPTAN,CHEMBL128,"('N02CC01',)"
CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,1,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],0,FLUTEMETAMOL F 18,CHEMBL2042122,"('V09AX04',)"
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)cc2)cc1,1,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,0,FLORBETABEN F18,CHEMBL566752,"('V09AX06',)"
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)nc2)cc1,1,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,0,FLORBETAPIR F 18,CHEMBL1774461,"('V09AX05',)"
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,1,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,0,OZENOXACIN,CHEMBL3990047,"('D06AX14',)"
COC(=O)C(c1ccccc1)C1CCCCN1,1,COC(=O)C(c1ccccc1)C1CCCCN1 | COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,0,METHYLPHENIDATE | DEXMETHYLPHENIDATE,CHEMBL796 | CHEMBL827,"('N06BA04', 'N06BA11')"
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,1,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0,CLOPIDOGREL,CHEMBL1771,"('B01AC04',)"
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,LERCANIDIPINE,CHEMBL250270,"('C08CA13',)"
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12,1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0,ISRADIPINE,CHEMBL1648,"('C08CA03',)"
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,NIFEDIPINE,CHEMBL193,"('C08CA55', 'C08CA05')"
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0,NISOLDIPINE,CHEMBL1726,"('C08CA07',)"
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,NICARDIPINE,CHEMBL1484,"('C08CA04',)"
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,1,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0,YOHIMBINE,CHEMBL15245,"('G04BE04',)"
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,1,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0,COCAINE,CHEMBL370805,"('S02DA02', 'S01HA01', 'N01BC01', 'R02AD03')"
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,1,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,0,IOFLUPANE I 123,CHEMBL3989517,"('V09AB03',)"
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,RESCINNAMINE,CHEMBL1668,"('C02AA01',)"
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1,RESERPINE,CHEMBL772,"('C02AA02', 'C02AA52')"
COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,DESERPIDINE,CHEMBL1200515,"('C02AA05',)"
COC(=O)C=CC(=O)OC,1,COC(=O)/C=C/C(=O)OC,0,DIMETHYL FUMARATE,CHEMBL2107333,"('L04AX07',)"
COC(=O)CC(O)(CCCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4,1,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,0,OMACETAXINE MEPESUCCINATE,CHEMBL46286,"('L01XX40',)"
COC(=O)CCC(=O)CN,1,COC(=O)CCC(=O)CN,0,METHYL AMINOLEVULINATE,CHEMBL1096562,"('L01XD03',)"
COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,1,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,0,REMIMAZOLAM,CHEMBL4297526,"('N05CD14',)"
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,1,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,1,ESMOLOL,CHEMBL768,"('C07AB09',)"
COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,1,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0,RIOCIGUAT,CHEMBL2107834,"('C02KX05',)"
COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C,1,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,0,DACLATASVIR,CHEMBL2023898,"('J05AP07',)"
COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc3c(c2)OC(c2ccccc2)n2c-3cc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,1,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,0,ELBASVIR,CHEMBL3039514,"('J05AP10',)"
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0,ATAZANAVIR,CHEMBL1163,"('J05AE08',)"
COC(=O)NC(C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,1,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,0,ENCORAFENIB,CHEMBL3301612,"('L01EC03',)"
COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,1,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,0,VERICIGUAT,CHEMBL4066936,"('C01DX22',)"
